Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value,Final_Date,Stations
176612,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2010,28.23,2011,Annual
176613,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,2010,27.65,2011,Annual
176614,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2010,29.3,2011,Annual
176615,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,2010,31.52,2011,Annual
176616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,2010,36.33,2011,Annual
176617,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2010,39.18,2011,Annual
176618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2010,32.25,2011,Annual
176619,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,2010,30.45,2011,Annual
176620,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,2010,33.5,2011,Annual
176621,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2010,25.24,2011,Annual
176622,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,2010,24.96,2011,Annual
176623,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,2010,21.94,2011,Annual
176624,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,2010,19.48,2011,Annual
176625,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,2010,23.26,2011,Annual
176626,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,2010,22.1,2011,Annual
176627,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,2010,22.21,2011,Annual
176628,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,2010,21.54,2011,Annual
176629,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,2010,19.29,2011,Annual
176630,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2010,14.27,2011,Annual
176631,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,2010,21.12,2011,Annual
176632,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2010,18.29,2011,Annual
176633,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,2010,17.17,2011,Annual
176634,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,2010,13.5,2011,Annual
176635,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,2011,19.05,2012,Annual
176636,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,2011,20.02,2012,Annual
176637,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,2011,21.01,2012,Annual
176638,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,2011,19.94,2012,Annual
176639,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2011,23.42,2012,Annual
176640,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,2011,24.23,2012,Annual
176641,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,2011,22.27,2012,Annual
176642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,2011,23.63,2012,Annual
176643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,2011,23.98,2012,Annual
176644,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,22.88,2012,Annual
176645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,2011,20.67,2012,Annual
176646,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,2011,21.09,2012,Annual
176647,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,2011,20.87,2012,Annual
176648,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,2011,21.16,2012,Annual
176649,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,2011,17.22,2012,Annual
176650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,2011,19.27,2012,Annual
176651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2011,17.21,2012,Annual
176652,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,2011,23.43,2012,Annual
176653,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,2011,23.15,2012,Annual
176654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2011,25.76,2012,Annual
176655,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,2011,25.32,2012,Annual
176656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2011,27.08,2012,Annual
176657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,2011,29.5,2012,Annual
176658,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,2011,34.33,2012,Annual
176659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2011,37.29,2012,Annual
176660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2011,29.98,2012,Annual
176661,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,2011,28.23,2012,Annual
176662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,2011,31.07,2012,Annual
176663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2011,23.14,2012,Annual
176664,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,2011,22.78,2012,Annual
176665,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,2011,19.83,2012,Annual
176666,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,2011,17.46,2012,Annual
176667,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,2011,20.99,2012,Annual
176668,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,2011,19.78,2012,Annual
176669,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,2011,20.01,2012,Annual
176670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,2011,19.35,2012,Annual
176671,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,2011,17.34,2012,Annual
176672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2011,13.12,2012,Annual
176673,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,2011,18.78,2012,Annual
176674,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2011,16.01,2012,Annual
176675,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,2011,15.31,2012,Annual
176676,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,2011,12.47,2012,Annual
176677,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,2012,18.23,2013,Annual
176678,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,2012,18.37,2013,Annual
176679,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,2012,19.89,2013,Annual
176680,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,2012,18.58,2013,Annual
176681,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2012,22.67,2013,Annual
176682,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,2012,23.73,2013,Annual
176683,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,2012,21.54,2013,Annual
176684,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,2012,22.85,2013,Annual
176685,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,2012,23.41,2013,Annual
176686,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,2012,22.28,2013,Annual
176687,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,2012,20.19,2013,Annual
176688,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,2012,20.59,2013,Annual
176689,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,2012,20.23,2013,Annual
176690,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,2012,20.57,2013,Annual
176691,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,2012,16.65,2013,Annual
176692,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,2012,18.58,2013,Annual
176693,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2012,16.36,2013,Annual
176694,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,2012,22.72,2013,Annual
176695,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,2012,22.79,2013,Annual
176696,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2012,25.36,2013,Annual
176697,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,2012,24.75,2013,Annual
176698,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,2012,26.5,2013,Annual
176699,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,2012,28.59,2013,Annual
176700,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,2012,33.35,2013,Annual
176701,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2012,36.08,2013,Annual
176702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2012,29.19,2013,Annual
176703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,2012,27.39,2013,Annual
176704,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,2012,30.26,2013,Annual
176705,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2012,22.3,2013,Annual
176706,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,2012,21.89,2013,Annual
176707,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,2012,18.71,2013,Annual
176708,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,2012,16.41,2013,Annual
176709,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,2012,20.3,2013,Annual
176710,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,2012,19.03,2013,Annual
176711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,2012,19.65,2013,Annual
176712,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,2012,18.96,2013,Annual
176713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,2012,16.8,2013,Annual
176714,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2012,12.67,2013,Annual
176715,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,2012,18.38,2013,Annual
176716,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2012,15.4,2013,Annual
176717,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,2012,14.69,2013,Annual
176718,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,2012,11.51,2013,Annual
177139,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,2008,14.66,2008,Winter
177140,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2008,13.58,2008,Winter
177141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,2008,14.47,2008,Winter
177142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2008,13.3,2008,Winter
177143,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,2008,15.1,2008,Winter
177144,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,2008,15.06,2008,Winter
177145,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2008,12.26,2008,Winter
177146,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,201,Greenpoint,2008,14.25,2008,Winter
177147,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,2008,14.16,2008,Winter
177148,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2008,13.62,2008,Winter
177149,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,2008,12.87,2008,Winter
177150,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,2008,13.49,2008,Winter
177151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,2008,12.56,2008,Winter
177152,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,2008,13.08,2008,Winter
177153,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,2008,12.12,2008,Winter
177154,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,2008,11.82,2008,Winter
177155,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2008,11.12,2008,Winter
177156,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2008,15.14,2008,Winter
177157,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,2008,15.02,2008,Winter
177158,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,2008,14.56,2008,Winter
177159,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,2008,13.58,2008,Winter
177160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,2008,14.69,2008,Winter
177161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,2008,15.3,2008,Winter
177162,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,2008,16.68,2008,Winter
177163,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2008,17.61,2008,Winter
177164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,2008,15.16,2008,Winter
177165,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,2008,14.47,2008,Winter
177166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,2008,15.79,2008,Winter
177167,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,2008,13.59,2008,Winter
177168,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,2008,13.5,2008,Winter
177169,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,2008,12.74,2008,Winter
177170,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2008,12.16,2008,Winter
177171,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2008,13.29,2008,Winter
177172,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2008,12.76,2008,Winter
177173,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2008,12.85,2008,Winter
177174,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,2008,12.69,2008,Winter
177175,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2008,11.72,2008,Winter
177176,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2008,10.21,2008,Winter
177177,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,2008,12.46,2008,Winter
177178,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2008,11.46,2008,Winter
177179,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2008,12.19,2008,Winter
177180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2008,11.62,2008,Winter
177181,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,2009,11.5,2009,Winter
177182,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2009,10.23,2009,Winter
177183,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,2009,11.4,2009,Winter
177184,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2009,10.14,2009,Winter
177185,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,2009,12.21,2009,Winter
177186,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,2009,12.17,2009,Winter
177187,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2009,8.92,2009,Winter
177188,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,201,Greenpoint,2009,10.22,2009,Winter
177189,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,2009,10.67,2009,Winter
177190,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2009,10.3,2009,Winter
177191,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,2009,9.41,2009,Winter
177192,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,2009,10.61,2009,Winter
177193,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,2009,10.05,2009,Winter
177194,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,2009,10.26,2009,Winter
177195,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,2009,9.45,2009,Winter
177196,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,2009,9.49,2009,Winter
177197,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2009,9.05,2009,Winter
177198,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2009,11.25,2009,Winter
177199,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,2009,12.05,2009,Winter
177200,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,2009,11.46,2009,Winter
177201,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,2009,10.22,2009,Winter
177202,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,2009,11.26,2009,Winter
177203,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,2009,11.89,2009,Winter
177204,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,2009,13.18,2009,Winter
177205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2009,14.3,2009,Winter
177206,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,2009,11.42,2009,Winter
177207,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,2009,10.64,2009,Winter
177208,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,2009,12.37,2009,Winter
177209,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,2009,9.75,2009,Winter
177210,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,2009,9.84,2009,Winter
177211,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,2009,9.54,2009,Winter
177212,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,2009,9.1,2009,Winter
177213,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2009,9.73,2009,Winter
177214,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2009,9.57,2009,Winter
177215,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2009,9.67,2009,Winter
177216,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,2009,9.68,2009,Winter
177217,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2009,8.85,2009,Winter
177218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2009,7.95,2009,Winter
177219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,2009,9.34,2009,Winter
177220,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,2009,8.83,2009,Winter
177221,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2009,9.27,2009,Winter
177222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,2009,9.0,2009,Winter
177223,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,2010,14.08,2010,Winter
177224,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2010,13.35,2010,Winter
177225,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,2010,13.92,2010,Winter
177226,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2010,13.3,2010,Winter
177227,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,2010,14.7,2010,Winter
177228,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,2010,14.72,2010,Winter
177229,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2010,12.41,2010,Winter
177230,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,201,Greenpoint,2010,14.07,2010,Winter
177231,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,2010,13.85,2010,Winter
177232,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2010,12.79,2010,Winter
177233,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,2010,11.75,2010,Winter
177234,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,2010,13.49,2010,Winter
177235,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,2010,12.54,2010,Winter
177236,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,2010,12.62,2010,Winter
177237,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,2010,11.81,2010,Winter
177238,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,2010,12.14,2010,Winter
177239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2010,11.57,2010,Winter
177240,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2010,14.57,2010,Winter
177241,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,2010,14.4,2010,Winter
177242,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,2010,14.35,2010,Winter
177243,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,2010,13.86,2010,Winter
177244,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,2010,14.37,2010,Winter
177245,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,2010,14.66,2010,Winter
177246,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,2010,15.72,2010,Winter
177247,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2010,16.19,2010,Winter
177248,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,2010,14.62,2010,Winter
